date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:37:41	231138/231138	---M--	200	added ('OK')	image/jpeg	etag:%22386e2-5f7f90bc60f00%22	https://w3crm.dexignzone.com/xhtml/images/blog/s6.jpg	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/images/blog/s6.jpg	(from https://w3crm.dexignzone.com/xhtml/blog-1.html)
09:37:45	95348/95348	---M--	200	added ('OK')	image/png	etag:%2217474-5fa417dec2700%22	https://w3crm.dexignzone.com/xhtml/images/chat/1.png	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/images/chat/1.png	(from https://w3crm.dexignzone.com/xhtml/chat.html)
09:37:45	316828/316828	---M--	200	added ('OK')	image/png	etag:%224d59c-5fa417ff2f380%22	https://w3crm.dexignzone.com/xhtml/images/chat/3.png	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/images/chat/3.png	(from https://w3crm.dexignzone.com/xhtml/chat.html)
09:37:46	32894/32894	---M--	200	added ('OK')	image/png	etag:%22807e-5fa417f1d5400%22	https://w3crm.dexignzone.com/xhtml/images/chat/2.png	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/images/chat/2.png	(from https://w3crm.dexignzone.com/xhtml/chat.html)
09:37:46	51230/51230	---M--	200	added ('OK')	image/png	etag:%22c81e-5fa41841f1100%22	https://w3crm.dexignzone.com/xhtml/images/chat/5.png	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/images/chat/5.png	(from https://w3crm.dexignzone.com/xhtml/chat.html)
09:37:47	119948/119948	---M--	200	added ('OK')	image/png	etag:%221d48c-5fa4180aa0e80%22	https://w3crm.dexignzone.com/xhtml/images/chat/4.png	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/images/chat/4.png	(from https://w3crm.dexignzone.com/xhtml/chat.html)
09:37:48	559/559	---M--	200	added ('OK')	image/png	etag:%2222f-5fa41bb8dbd80%22	https://w3crm.dexignzone.com/xhtml/images/chat/google-docs1.png	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/images/chat/google-docs1.png	(from https://w3crm.dexignzone.com/xhtml/chat.html)
09:37:48	1174/1174	---M--	200	added ('OK')	image/png	etag:%22496-5fa4ee2dbc500%22	https://w3crm.dexignzone.com/xhtml/images/chat/play-button1.png	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/images/chat/play-button1.png	(from https://w3crm.dexignzone.com/xhtml/chat.html)
09:37:48	1136/1136	---M--	200	added ('OK')	image/png	etag:%22470-5fa4eec46a880%22	https://w3crm.dexignzone.com/xhtml/images/chat/music-notes1.png	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/images/chat/music-notes1.png	(from https://w3crm.dexignzone.com/xhtml/chat.html)
09:37:49	1472/1472	---M--	200	added ('OK')	image/png	etag:%225c0-5fa521872eb00%22	https://w3crm.dexignzone.com/xhtml/images/chat/pdf.png	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/images/chat/pdf.png	(from https://w3crm.dexignzone.com/xhtml/chat.html)
09:37:50	25041/25041	---M--	200	added ('OK')	image/jpeg	etag:%2261d1-5f753e839c680%22	https://w3crm.dexignzone.com/xhtml/images/user1.jpg	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/images/user1.jpg	(from https://w3crm.dexignzone.com/xhtml/user.html)
09:37:51	330069/330069	---M--	200	added ('OK')	image/jpeg	etag:%2250955-5f758bcc89d00%22	https://w3crm.dexignzone.com/xhtml/images/post/post1.jpg	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/images/post/post1.jpg	(from https://w3crm.dexignzone.com/xhtml/app-profile-2.html)
09:37:52	109093/109093	---M--	200	added ('OK')	image/jpeg	etag:%221aa25-5f75903b69280%22	https://w3crm.dexignzone.com/xhtml/images/post/post11.jpg	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/images/post/post11.jpg	(from https://w3crm.dexignzone.com/xhtml/app-profile-2.html)
09:37:52	159086/159086	---M--	200	added ('OK')	image/jpeg	etag:%2226d6e-5f75908f55880%22	https://w3crm.dexignzone.com/xhtml/images/post/post12.jpg	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/images/post/post12.jpg	(from https://w3crm.dexignzone.com/xhtml/app-profile-2.html)
09:37:53	325655/325655	---M--	200	added ('OK')	image/jpeg	etag:%224f817-5f75917bd8680%22	https://w3crm.dexignzone.com/xhtml/images/post/post2.jpg	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/images/post/post2.jpg	(from https://w3crm.dexignzone.com/xhtml/app-profile-2.html)
09:37:54	126397/126397	---M--	200	added ('OK')	image/jpeg	etag:%221edbd-5f7592404d600%22	https://w3crm.dexignzone.com/xhtml/images/post/post13.jpg	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/images/post/post13.jpg	(from https://w3crm.dexignzone.com/xhtml/app-profile-2.html)
09:37:54	38704/38704	---M--	200	added ('OK')	image/png	etag:%229730-5f7a48b75be80%22	https://w3crm.dexignzone.com/xhtml/images/economics.png	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/images/economics.png	(from https://w3crm.dexignzone.com/xhtml/customer-profile.html)
09:37:55	170722/170722	---M--	200	added ('OK')	image/png	etag:%2229ae2-5f7b8655a1980%22	https://w3crm.dexignzone.com/xhtml/images/credit.png	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/images/credit.png	(from https://w3crm.dexignzone.com/xhtml/customer-profile.html)
09:37:56	24939/24939	---MCZ	200	added ('OK')	text/css	etag:W/%22616b-5b902c55f8d00%22	https://w3crm.dexignzone.com/xhtml/vendor/fullcalendar/css/main.min.css	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/vendor/fullcalendar/css/main.min.css	(from https://w3crm.dexignzone.com/xhtml/app-calender.html)
09:37:57	53324/53324	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22d04c-58dde996f0800%22	https://w3crm.dexignzone.com/xhtml/vendor/moment/moment.min.js	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/vendor/moment/moment.min.js	(from https://w3crm.dexignzone.com/xhtml/app-calender.html)
09:37:58	249530/249530	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%223ceba-5b902c57e1180%22	https://w3crm.dexignzone.com/xhtml/vendor/fullcalendar/js/main.min.js	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/vendor/fullcalendar/js/main.min.js	(from https://w3crm.dexignzone.com/xhtml/app-calender.html)
09:37:58	2981/2981	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22ba5-5e08a0f0a5f80%22	https://w3crm.dexignzone.com/xhtml/js/plugins-init/fullcalendar-init.js	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/js/plugins-init/fullcalendar-init.js	(from https://w3crm.dexignzone.com/xhtml/app-calender.html)
09:37:58	18273/18273	---M--	200	added ('OK')	image/jpeg	etag:%224761-5c42930facf80%22	https://w3crm.dexignzone.com/xhtml/images/product/1.jpg	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/images/product/1.jpg	(from https://w3crm.dexignzone.com/xhtml/ecom-product-grid.html)
09:37:59	16353/16353	---M--	200	added ('OK')	image/jpeg	etag:%223fe1-5c42930facf80%22	https://w3crm.dexignzone.com/xhtml/images/product/2.jpg	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/images/product/2.jpg	(from https://w3crm.dexignzone.com/xhtml/ecom-product-grid.html)
09:37:59	15418/15418	---M--	200	added ('OK')	image/jpeg	etag:%223c3a-5c42930facf80%22	https://w3crm.dexignzone.com/xhtml/images/product/3.jpg	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/images/product/3.jpg	(from https://w3crm.dexignzone.com/xhtml/ecom-product-grid.html)
09:38:00	14867/14867	---M--	200	added ('OK')	image/jpeg	etag:%223a13-5c42930facf80%22	https://w3crm.dexignzone.com/xhtml/images/product/4.jpg	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/images/product/4.jpg	(from https://w3crm.dexignzone.com/xhtml/ecom-product-grid.html)
09:38:01	16659/16659	---M--	200	added ('OK')	image/jpeg	etag:%224113-5c42930facf80%22	https://w3crm.dexignzone.com/xhtml/images/product/5.jpg	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/images/product/5.jpg	(from https://w3crm.dexignzone.com/xhtml/ecom-product-grid.html)
09:38:01	15436/15436	---M--	200	added ('OK')	image/jpeg	etag:%223c4c-5c42930facf80%22	https://w3crm.dexignzone.com/xhtml/images/product/6.jpg	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/images/product/6.jpg	(from https://w3crm.dexignzone.com/xhtml/ecom-product-grid.html)
09:38:02	16583/16583	---M--	200	added ('OK')	image/jpeg	etag:%2240c7-5c42930facf80%22	https://w3crm.dexignzone.com/xhtml/images/product/7.jpg	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/images/product/7.jpg	(from https://w3crm.dexignzone.com/xhtml/ecom-product-grid.html)
09:38:02	1387/1387	---MCZ	200	added ('OK')	text/css	etag:W/%2256b-5a1ea14817180%22	https://w3crm.dexignzone.com/xhtml/vendor/star-rating/star-rating-svg.css	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/vendor/star-rating/star-rating-svg.css	(from https://w3crm.dexignzone.com/xhtml/ecom-product-list.html)
09:38:03	1503/1503	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225df-5a1ea18ad8f00%22	https://w3crm.dexignzone.com/xhtml/vendor/star-rating/jquery.star-rating-svg.js	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/vendor/star-rating/jquery.star-rating-svg.js	(from https://w3crm.dexignzone.com/xhtml/ecom-product-list.html)
09:38:04	11547/11547	---M--	200	added ('OK')	image/jpeg	etag:%222d1b-5c429455d5100%22	https://w3crm.dexignzone.com/xhtml/images/tab/2.jpg	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/images/tab/2.jpg	(from https://w3crm.dexignzone.com/xhtml/ecom-product-detail.html)
09:38:04	16983/16983	---M--	200	added ('OK')	image/jpeg	etag:%224257-5c429455d5100%22	https://w3crm.dexignzone.com/xhtml/images/tab/3.jpg	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/images/tab/3.jpg	(from https://w3crm.dexignzone.com/xhtml/ecom-product-detail.html)
09:38:05	8938/8938	---M--	200	added ('OK')	image/jpeg	etag:%2222ea-5c429455d5100%22	https://w3crm.dexignzone.com/xhtml/images/tab/4.jpg	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/images/tab/4.jpg	(from https://w3crm.dexignzone.com/xhtml/ecom-product-detail.html)
09:38:06	47030/47030	---M--	200	added ('OK')	image/png	etag:%22b7b6-5f4eb407d5200%22	https://w3crm.dexignzone.com/xhtml/images/qr.png	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/images/qr.png	(from https://w3crm.dexignzone.com/xhtml/ecom-invoice.html)
09:38:06	482/482	---M--	200	added ('OK')	image/png	etag:%221e2-5c429016a4c00%22	https://w3crm.dexignzone.com/xhtml/images/avatar/5.png	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/images/avatar/5.png	(from https://w3crm.dexignzone.com/xhtml/ecom-customers.html)
09:38:07	2331/2331	---M--	200	added ('OK')	image/png	etag:%2291b-5c429016a4c00%22	https://w3crm.dexignzone.com/xhtml/images/avatar/1.png	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/images/avatar/1.png	(from https://w3crm.dexignzone.com/xhtml/ecom-customers.html)
09:38:08	612/612	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22264-60164f8df3900%22	https://w3crm.dexignzone.com/xhtml/images/svg/england.svg	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/images/svg/england.svg	(from https://w3crm.dexignzone.com/xhtml/auto-write.html)
09:38:09	7017/7017	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221b69-60164ef745580%22	https://w3crm.dexignzone.com/xhtml/images/svg/india.svg	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/images/svg/india.svg	(from https://w3crm.dexignzone.com/xhtml/auto-write.html)
09:38:10	1940/1940	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22794-60164ee432880%22	https://w3crm.dexignzone.com/xhtml/images/svg/united-arab-emirates.svg	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/images/svg/united-arab-emirates.svg	(from https://w3crm.dexignzone.com/xhtml/auto-write.html)
09:38:10	3852/3852	---MCZ	200	added ('OK')	text/css	etag:W/%22f0c-58dde996f0800%22	https://w3crm.dexignzone.com/xhtml/vendor/nouislider/nouislider.min.css	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/vendor/nouislider/nouislider.min.css	(from https://w3crm.dexignzone.com/xhtml/chatbot.html)
09:38:11	5913/5913	---MCZ	200	added ('OK')	text/css	etag:W/%221719-5df851619fe80%22	https://w3crm.dexignzone.com/xhtml/vendor/jquery-asColorPicker/css/asColorPicker.min.css	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/vendor/jquery-asColorPicker/css/asColorPicker.min.css	(from https://w3crm.dexignzone.com/xhtml/chatbot.html)
09:38:11	3656/3656	---MCZ	200	added ('OK')	text/css	etag:W/%22e48-58dde99508380%22	https://w3crm.dexignzone.com/xhtml/vendor/bootstrap-material-datetimepicker/css/bootstrap-material-datetimepicker.css	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/vendor/bootstrap-material-datetimepicker/css/bootstrap-material-datetimepicker.css	(from https://w3crm.dexignzone.com/xhtml/chatbot.html)
09:38:11	526739/526739	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2280993-58dde996f0800%22	https://w3crm.dexignzone.com/xhtml/vendor/highlightjs/highlight.pack.min.js	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/vendor/highlightjs/highlight.pack.min.js	(from https://w3crm.dexignzone.com/xhtml/ecom-customers.html)
09:38:12	22337/22337	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225741-58dde996f0800%22	https://w3crm.dexignzone.com/xhtml/vendor/nouislider/nouislider.min.js	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/vendor/nouislider/nouislider.min.js	(from https://w3crm.dexignzone.com/xhtml/chatbot.html)
09:38:12	9142/9142	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2223b6-58dde996f0800%22	https://w3crm.dexignzone.com/xhtml/vendor/wnumb/wNumb.js	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/vendor/wnumb/wNumb.js	(from https://w3crm.dexignzone.com/xhtml/chatbot.html)
09:38:13	12356/12356	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%223044-5df85148d4400%22	https://w3crm.dexignzone.com/xhtml/vendor/jquery-asColor/jquery-asColor.min.js	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/vendor/jquery-asColor/jquery-asColor.min.js	(from https://w3crm.dexignzone.com/xhtml/chatbot.html)
09:38:13	9616/9616	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%222590-5df8516b29500%22	https://w3crm.dexignzone.com/xhtml/vendor/jquery-asGradient/jquery-asGradient.min.js	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/vendor/jquery-asGradient/jquery-asGradient.min.js	(from https://w3crm.dexignzone.com/xhtml/chatbot.html)
09:38:14	33540/33540	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%228304-5df8515be7100%22	https://w3crm.dexignzone.com/xhtml/vendor/jquery-asColorPicker/js/jquery-asColorPicker.min.js	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/vendor/jquery-asColorPicker/js/jquery-asColorPicker.min.js	(from https://w3crm.dexignzone.com/xhtml/chatbot.html)
09:38:15	278/278	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22116-58dde99508380%22	https://w3crm.dexignzone.com/xhtml/js/plugins-init/jquery-asColorPicker.init.js	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/js/plugins-init/jquery-asColorPicker.init.js	(from https://w3crm.dexignzone.com/xhtml/chatbot.html)
09:38:15	15731/15731	---MCZ	200	added ('OK')	text/css	etag:W/%223d73-5b9ae0aab4d80%22	https://w3crm.dexignzone.com/xhtml/vendor/bootstrap-datepicker-master/css/bootstrap-datepicker.min.css	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/vendor/bootstrap-datepicker-master/css/bootstrap-datepicker.min.css	(from https://w3crm.dexignzone.com/xhtml/content.html)
09:38:16	117694/117694	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2011:55:32%20GMT	https://w3crm.dexignzone.com/xhtml/content-add.html	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/content-add.html	(from https://w3crm.dexignzone.com/xhtml/content.html)
09:38:16	33693/33693	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22839d-5b9ae0aab4d80%22	https://w3crm.dexignzone.com/xhtml/vendor/bootstrap-datepicker-master/js/bootstrap-datepicker.min.js	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/vendor/bootstrap-datepicker-master/js/bootstrap-datepicker.min.js	(from https://w3crm.dexignzone.com/xhtml/content.html)
09:38:17	1482/1482	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225ca-5f8864277b200%22	https://w3crm.dexignzone.com/xhtml/js/dashboard/cms.js	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/js/dashboard/cms.js	(from https://w3crm.dexignzone.com/xhtml/content.html)
09:38:17	1675/1675	---MCZ	200	added ('OK')	text/css	etag:W/%2268b-58dde996f0800%22	https://w3crm.dexignzone.com/xhtml/vendor/nestable2/css/jquery.nestable.min.css	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/vendor/nestable2/css/jquery.nestable.min.css	(from https://w3crm.dexignzone.com/xhtml/menu.html)
09:38:18	16117/16117	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%223ef5-58dde996f0800%22	https://w3crm.dexignzone.com/xhtml/vendor/nestable2/js/jquery.nestable.min.js	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/vendor/nestable2/js/jquery.nestable.min.js	(from https://w3crm.dexignzone.com/xhtml/menu.html)
09:38:19	664/664	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22298-6027ea59e1700%22	https://w3crm.dexignzone.com/xhtml/js/plugins-init/nestable-init.js	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/js/plugins-init/nestable-init.js	(from https://w3crm.dexignzone.com/xhtml/menu.html)
09:38:19	105484/105484	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2011:57:46%20GMT	https://w3crm.dexignzone.com/xhtml/add-email.html	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/add-email.html	(from https://w3crm.dexignzone.com/xhtml/email-template.html)
09:38:19	120089/120089	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2012:11:16%20GMT	https://w3crm.dexignzone.com/xhtml/add-blog.html	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/add-blog.html	(from https://w3crm.dexignzone.com/xhtml/blog.html)
09:38:20	107818/107818	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2011:53:36%20GMT	https://w3crm.dexignzone.com/xhtml/blog-category.html	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/blog-category.html	(from https://w3crm.dexignzone.com/xhtml/blog.html)
09:38:21	126139/126139	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%221ecbb-58dde996f0800%22	https://w3crm.dexignzone.com/xhtml/vendor/flot/jquery.flot.js	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/vendor/flot/jquery.flot.js	(from https://w3crm.dexignzone.com/xhtml/chart-flot.html)
09:38:21	24629/24629	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%226035-58dde996f0800%22	https://w3crm.dexignzone.com/xhtml/vendor/flot/jquery.flot.pie.js	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/vendor/flot/jquery.flot.pie.js	(from https://w3crm.dexignzone.com/xhtml/chart-flot.html)
09:38:22	3373/3373	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22d2d-5baa9d2893500%22	https://w3crm.dexignzone.com/xhtml/vendor/flot/jquery.flot.resize.js	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/vendor/flot/jquery.flot.resize.js	(from https://w3crm.dexignzone.com/xhtml/chart-flot.html)
09:38:23	1756/1756	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%226dc-58dde996f0800%22	https://w3crm.dexignzone.com/xhtml/vendor/flot-spline/jquery.flot.spline.min.js	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/vendor/flot-spline/jquery.flot.spline.min.js	(from https://w3crm.dexignzone.com/xhtml/chart-flot.html)
09:38:23	12642/12642	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%223162-5f52642b0d200%22	https://w3crm.dexignzone.com/xhtml/js/plugins-init/flot-init.js	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/js/plugins-init/flot-init.js	(from https://w3crm.dexignzone.com/xhtml/chart-flot.html)
09:38:24	93168/93168	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2216bf0-58dde996f0800%22	https://w3crm.dexignzone.com/xhtml/vendor/raphael/raphael.min.js	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/vendor/raphael/raphael.min.js	(from https://w3crm.dexignzone.com/xhtml/chart-morris.html)
09:38:24	35658/35658	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%228b4a-58dde996f0800%22	https://w3crm.dexignzone.com/xhtml/vendor/morris/morris.min.js	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/vendor/morris/morris.min.js	(from https://w3crm.dexignzone.com/xhtml/chart-morris.html)
09:38:25	8271/8271	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22204f-5f4d6a0f2d200%22	https://w3crm.dexignzone.com/xhtml/js/plugins-init/morris-init.js	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/js/plugins-init/morris-init.js	(from https://w3crm.dexignzone.com/xhtml/chart-morris.html)
09:38:25	22617/22617	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225859-6028fefdbc400%22	https://w3crm.dexignzone.com/xhtml/js/plugins-init/chartjs-init.js	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/js/plugins-init/chartjs-init.js	(from https://w3crm.dexignzone.com/xhtml/chart-chartjs.html)
09:38:26	11508/11508	---MCZ	200	added ('OK')	text/css	etag:W/%222cf4-58dde99508380%22	https://w3crm.dexignzone.com/xhtml/vendor/chartist/css/chartist.min.css	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/vendor/chartist/css/chartist.min.css	(from https://w3crm.dexignzone.com/xhtml/chart-chartist.html)
09:38:26	40183/40183	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%229cf7-5df84f1258b80%22	https://w3crm.dexignzone.com/xhtml/vendor/chartist/js/chartist.min.js	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/vendor/chartist/js/chartist.min.js	(from https://w3crm.dexignzone.com/xhtml/chart-chartist.html)
09:38:27	2984/2984	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22ba8-5df84f1fb2b00%22	https://w3crm.dexignzone.com/xhtml/vendor/chartist-plugin-tooltips/js/chartist-plugin-tooltip.min.js	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/vendor/chartist-plugin-tooltips/js/chartist-plugin-tooltip.min.js	(from https://w3crm.dexignzone.com/xhtml/chart-chartist.html)
09:38:28	23330/23330	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225b22-6026e431e9600%22	https://w3crm.dexignzone.com/xhtml/js/plugins-init/chartist-init.js	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/js/plugins-init/chartist-init.js	(from https://w3crm.dexignzone.com/xhtml/chart-chartist.html)
09:38:28	62675/62675	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22f4d3-58dde996f0800%22	https://w3crm.dexignzone.com/xhtml/vendor/jquery-sparkline/jquery.sparkline.min.js	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/vendor/jquery-sparkline/jquery.sparkline.min.js	(from https://w3crm.dexignzone.com/xhtml/chart-sparkline.html)
09:38:29	6734/6734	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%221a4e-5f4d6ae6b4e80%22	https://w3crm.dexignzone.com/xhtml/js/plugins-init/sparkline-init.js	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/js/plugins-init/sparkline-init.js	(from https://w3crm.dexignzone.com/xhtml/chart-sparkline.html)
09:38:30	10642/10642	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%222992-5a9dcf989a500%22	https://w3crm.dexignzone.com/xhtml/vendor/svganimation/vivus.min.js	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/vendor/svganimation/vivus.min.js	(from https://w3crm.dexignzone.com/xhtml/chart-sparkline.html)
09:38:30	670/670	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2229e-5aa00a684db80%22	https://w3crm.dexignzone.com/xhtml/vendor/svganimation/svg.animation.js	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/vendor/svganimation/svg.animation.js	(from https://w3crm.dexignzone.com/xhtml/chart-sparkline.html)
09:38:30	3722/3722	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22e8a-58dde996f0800%22	https://w3crm.dexignzone.com/xhtml/vendor/peity/jquery.peity.min.js	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/vendor/peity/jquery.peity.min.js	(from https://w3crm.dexignzone.com/xhtml/chart-peity.html)
09:38:31	5487/5487	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22156f-5f4d6acde9400%22	https://w3crm.dexignzone.com/xhtml/js/plugins-init/piety-init.js	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/js/plugins-init/piety-init.js	(from https://w3crm.dexignzone.com/xhtml/chart-peity.html)
